stno,stat_name,SLV_m,LON,LAT,CITY,ADD,START,END,NOTE,OLD,NEW,url_nam,url_nam25
C1E670,南礦,1209.0,121.0028,24.5383,苗栗縣,南庄鄉蓬萊林道末端(南庄事業區18林班地),2002/08/01,　,　,　,　,%E5%8D%97%E7%A4%A6,%25E5%258D%2597%25E7%25A4%25A6
C1E681,南勢山,977.0,120.9238,24.4217,苗栗縣,泰安鄉大興村(從泰安國小進入站址車程約10分鐘),2011/11/01,　,原(C1E680)站因儀器汰換，於2011/11/1更變為(C1E681)站。,C1E680,　,%E5%8D%97%E5%8B%A2%E5%B1%B1,%25E5%258D%2597%25E5%258B%25A2%25E5%25B1%25B1
C1E691,南湖,786.0,120.8375,24.4014,苗栗縣,大湖鄉(位於南湖台3線135k處之吊樑道山上),2011/11/01,　,原(C1E690)站因儀器汰換，於2011/11/1更變為(C1E691)站。,C1E690,　,%E5%8D%97%E6%B9%96,%25E5%258D%2597%25E6%25B9%2596
C1E701,八卦,737.0,120.9276,24.4918,苗栗縣,泰安鄉(與八卦派出所相距約1.2k處),2011/11/01,　,原(C1E700)站因儀器汰換，於2011/11/1更變為(C1E701)站。,C1E700,　,%E5%85%AB%E5%8D%A6,%25E5%2585%25AB%25E5%258D%25A6
C1E711,馬拉邦山,990.0,120.9017,24.3673,苗栗縣,大湖鄉東興村(馬拉邦山登山口),2011/11/01,　,原(C1E710)站因儀器汰換，於2011/11/1更變為(C1E711)站。,C1E710,　,%E9%A6%AC%E6%8B%89%E9%82%A6%E5%B1%B1,%25E9%25A6%25AC%25E6%258B%2589%25E9%2582%25A6%25E5%25B1%25B1
C1E721,泰安,1409.0,120.96799999999999,24.489,苗栗縣,泰安鄉橫龍古道上(走路約5分鐘)之大湖事業區18林班地,2011/11/01,　,原(C1E720)站因儀器汰換，於2011/11/1更變為(C1E721)站。,C1E720,　,%E6%B3%B0%E5%AE%89,%25E6%25B3%25B0%25E5%25AE%2589
C1E770,公館,83.0,120.8308,24.5269,苗栗縣,公館鄉鶴岡村178號(鶴岡國中),2011/11/01,　,　,　,　,%E5%85%AC%E9%A4%A8,%25E5%2585%25AC%25E9%25A4%25A8
C1F871,上谷關,1000.0,121.0186,24.2035,臺中市,和平區(博愛國小谷關分校附近),2011/11/01,　,原(C1F870)站因儀器汰換，於2011/11/1更變為(C1F871)站。,C1F870,　,%E4%B8%8A%E8%B0%B7%E9%97%9C,%25E4%25B8%258A%25E8%25B0%25B7%25E9%2597%259C
C1F891,稍來,2205.0,121.0056,24.2635,臺中市,和平區八仙山事業區49林班地船型山苗圃廢棄觀測坪附近,2011/11/01,　,原(C1F890)站因儀器汰換，於2011/11/1更變為(C1F891)站。,C1F890,　,%E7%A8%8D%E4%BE%86,%25E7%25A8%258D%25E4%25BE%2586
C1F911,新伯公,417.0,120.8411,24.2214,臺中市,東勢區詒福段163地號(台電公司門前右前方),2011/11/01,　,原(C1F910)站因儀器汰換，於2011/11/1更變為(C1F911)站。,C1F910,　,%E6%96%B0%E4%BC%AF%E5%85%AC,%25E6%2596%25B0%25E4%25BC%25AF%25E5%2585%25AC
C1F941,雪嶺,2620.0,121.0266,24.2806,臺中市,和平區雪嶺地區八仙山事業區60林班地小雪山莊後方水塔後山頂,2011/11/01,　,原(C1F940)站因儀器汰換，於2011/11/1更變為(C1F941)站。,C1F940,　,%E9%9B%AA%E5%B6%BA,%25E9%259B%25AA%25E5%25B6%25BA
C1F9B1,桐林,130.0,120.7352,24.0662,臺中市,霧峰區桐林里民生路(桐林國小斜對面),2011/11/01,　,原(C1F9B0)站因儀器汰換，於2011/11/1更變為(C1F9B1)站。,C1F9B0,　,%E6%A1%90%E6%9E%97,%25E6%25A1%2590%25E6%259E%2597
C1F9C1,白冷,610.0,120.9299,24.1828,臺中市,和平區天輪里天輪巷42號(臺中市和平區白冷國民小學校園內),2011/11/01,　,原(C1F9C0)站因儀器汰換，於2011/11/1更變為(C1F9C1)站。,C1F9C0,　,%E7%99%BD%E5%86%B7,%25E7%2599%25BD%25E5%2586%25B7
C1F9D1,白毛台,639.0,120.8869,24.1583,臺中市,新社區福興里福民路13號旁,2011/11/01,　,原(C1F9D0)站因儀器汰換，於2011/11/1更變為(C1F9D1)站。,C1F9D0,　,%E7%99%BD%E6%AF%9B%E5%8F%B0,%25E7%2599%25BD%25E6%25AF%259B%25E5%258F%25B0
C1F9E1,龍安,563.0,120.83200000000001,24.1605,臺中市,新社區中和里內(距龍安橋約1.2k處),2011/11/01,　,原(C1F9E0)站因儀器汰換，於2011/11/1更變為(C1F9E1)站。,C1F9E0,　,%E9%BE%8D%E5%AE%89,%25E9%25BE%258D%25E5%25AE%2589
C1F9F1,伯公龍,500.0,120.84899999999999,24.2724,臺中市,東勢區勢林街(宏覺寺旁),2011/11/01,　,原(C1F9F0)站因儀器汰換，於2011/11/1更變為(C1F9F1)站。,C1F9F0,　,%E4%BC%AF%E5%85%AC%E9%BE%8D,%25E4%25BC%25AF%25E5%2585%25AC%25E9%25BE%258D
C1F9G1,慶福山,810.0,120.8484,24.1809,臺中市,東勢區(台8線10.5k往馬鞍農場方向.車程約半小時),2011/11/01,　,原(C1F9G0)站因儀器汰換，於2011/11/1更變為(C1F9G1)站。,C1F9G0,　,%E6%85%B6%E7%A6%8F%E5%B1%B1,%25E6%2585%25B6%25E7%25A6%258F%25E5%25B1%25B1
C1F9H1,烏石坑,930.0,120.9458,24.2791,臺中市,和平區大安溪事業區第122林班之烏石坑苗圃內,2011/11/01,　,原(C1F9H0)站因儀器汰換，於2011/11/1更變為(C1F9H1)站。,C1F9H0,　,%E7%83%8F%E7%9F%B3%E5%9D%91,%25E7%2583%258F%25E7%259F%25B3%25E5%259D%2591
C1F9J1,清水林,723.0,120.8204,24.0712,臺中市,太平區136縣道9.5k處旁約500公尺,2011/11/01,　,原(C1F9J0)站因儀器汰換，於2011/11/1更變為(C1F9J1)站。,C1F9J0,　,%E6%B8%85%E6%B0%B4%E6%9E%97,%25E6%25B8%2585%25E6%25B0%25B4%25E6%259E%2597
C1F9W0,德基,1970.0,121.1903,24.2548,臺中市,和平區台8甲線69-70k處，彎入勝利路接翠巒產業道路約6.2km，路邊白色水塔旁,2011/11/01,　,　,　,　,%E5%BE%B7%E5%9F%BA,%25E5%25BE%25B7%25E5%259F%25BA
C1G691,下水埔,110.0,120.5676,23.8161,彰化縣,溪州鄉大莊國小(大庄村中橫巷1號),2011/10/06,　,本站於2015/4/1起進行儀器汰換，並於2015/7/1完成驗收。,C1G690,　,%E4%B8%8B%E6%B0%B4%E5%9F%94,%25E4%25B8%258B%25E6%25B0%25B4%25E5%259F%2594
C1H000,翠峰,2454.0,121.2052,24.1094,南投縣,仁愛鄉大同村仁和路136號(臺14甲線19-19.5k處的長途通信機房旁),1992/07/01,　,本站於2015/7/27起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E7%BF%A0%E5%B3%B0,%25E7%25BF%25A0%25E5%25B3%25B0
C1H860,瑞岩,1840.0,121.1835,24.1238,南投縣,仁愛鄉,1992/05/01,　,本站於2015/7/29起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E7%91%9E%E5%B2%A9,%25E7%2591%259E%25E5%25B2%25A9
C1H900,清流,934.0,120.963,24.0808,南投縣,仁愛鄉互助村,1992/05/01,　,本站於2015/7/24起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E6%B8%85%E6%B5%81,%25E6%25B8%2585%25E6%25B5%2581
C1H920,長豐,736.0,120.8799,24.101999999999997,南投縣,國姓鄉長豐村東二巷71號(仙徠山莊內),1992/05/01,　,原名為長福，於2015/9/1更名為長豐。本站於2015/9/1起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E9%95%B7%E8%B1%90,%25E9%2595%25B7%25E8%25B1%2590
C1H941,雙冬,630.0,120.8022,23.9674,南投縣,草屯鎮雙冬里,2011/11/01,　,原(C1H940)站因儀器汰換，於2011/11/1更變為(C1H941)站。,C1H940,　,%E9%9B%99%E5%86%AC,%25E9%259B%2599%25E5%2586%25AC
C1H971,六分寮,428.0,120.6378,23.9251,南投縣,南投市鳳鳴里八卦路831號(南投縣政府消防局第一大隊鳳鳴分隊),2011/11/01,　,原(C1H970)站因儀器汰換，於2011/11/1更變為(C1H971)站。2017/3/1短距離移位施工。原址為鳳鳴里八卦路894號(西嶺國小校門口對面)，2017/4/1啟用,C1H970,　,%E5%85%AD%E5%88%86%E5%AF%AE,%25E5%2585%25AD%25E5%2588%2586%25E5%25AF%25AE
C1H9B1,阿眉,1710.0,120.9947,24.1263,南投縣,仁愛鄉(水利局雨量站旁),2011/11/01,　,原(C1H9B0)站因儀器汰換，於2011/11/1更變為(C1H9B1)站。,C1H9B0,　,%E9%98%BF%E7%9C%89,%25E9%2598%25BF%25E7%259C%2589
C1I020,萬大,1120.0,121.1323,23.9798,南投縣,仁愛鄉親愛村萬大水庫宿舍旁,1992/07/01,　,本站於2015/8/11起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E8%90%AC%E5%A4%A7,%25E8%2590%25AC%25E5%25A4%25A7
C1I030,武界,948.0,121.0525,23.9132,南投縣,仁愛鄉法治村,1992/07/01,　,本站於2015/8/14起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E6%AD%A6%E7%95%8C,%25E6%25AD%25A6%25E7%2595%258C
C1I050,丹大,2568.0,121.1411,23.7537,南投縣,信義鄉丹大事業區第10林班地(瞭望臺旁),1992/07/01,　,自2006年起，設備不再維護，暫時停止觀測。本站於2015/3/28起進行儀器汰換，並於2015/7/1完成驗收。,　,　,%E4%B8%B9%E5%A4%A7,%25E4%25B8%25B9%25E5%25A4%25A7
C1I070,和社,825.0,120.8889,23.5911,南投縣,信義鄉中橫同富村同和巷47號和社分社觀測坪內,1992/07/01,　,本站於2015/9/14起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%92%8C%E7%A4%BE,%25E5%2592%258C%25E7%25A4%25BE
C1I101,溪頭,1810.0,120.8076,23.6618,南投縣,鹿谷鄉內湖村森林巷溪頭林營區(鳳凰山瞭望台旁),2011/11/01,　,原(C1I100)站因儀器汰換，於2011/11/1更變為(C1I101)站。,C1I100,　,%E6%BA%AA%E9%A0%AD,%25E6%25BA%25AA%25E9%25A0%25AD
C1I121,大鞍,1515.0,120.76,23.6784,南投縣,竹山鎮樟空倫山之三角點附近,2011/11/01,　,原(C1I120)站因儀器汰換，於2011/11/1更變為(C1I121)站。,C1I120,　,%E5%A4%A7%E9%9E%8D,%25E5%25A4%25A7%25E9%259E%258D
C1I131,桶頭,311.0,120.6541,23.6419,南投縣,竹山鎮鯉南路338號旁,2011/11/01,　,原(C1I130)站因儀器汰換，於2011/11/1更變為(C1I131)站。,C1I130,　,%E6%A1%B6%E9%A0%AD,%25E6%25A1%25B6%25E9%25A0%25AD
C1I140,卡奈托灣,1700.0,121.0879,23.7544,南投縣,信義鄉丹大事業區第16林班地,1993/03/01,　,本站於2015/4/1起進行儀器汰換，並於2015/7/1完成驗收。,　,　,%E5%8D%A1%E5%A5%88%E6%89%98%E7%81%A3,%25E5%258D%25A1%25E5%25A5%2588%25E6%2589%2598%25E7%2581%25A3
C1I150,青雲,393.0,120.9494,23.7934,南投縣,信義鄉地利村5鄰開信巷98-3號旁,1993/03/01,　,本站於2015/9/11起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E9%9D%92%E9%9B%B2,%25E9%259D%2592%25E9%259B%25B2
C1I201,中心崙,677.0,120.7121,23.7287,南投縣,竹山鎮之中心崙林道4.1km處,2011/11/01,　,原(C1I200)站因儀器汰換，於2011/11/1更變為(C1I201)站。,C1I200,　,%E4%B8%AD%E5%BF%83%E5%B4%99,%25E4%25B8%25AD%25E5%25BF%2583%25E5%25B4%2599
C1I211,蘆竹湳,529.0,120.81200000000001,23.934,南投縣,中寮鄉清水村龍林巷4鄰58之6號旁,2011/11/01,　,原(C1I210)站因儀器汰換，於2011/11/1更變為(C1I211)站。,C1I210,　,%E8%98%86%E7%AB%B9%E6%B9%B3,%25E8%2598%2586%25E7%25AB%25B9%25E6%25B9%25B3
C1I220,樟湖,1098.0,120.84700000000001,23.9053,南投縣,國姓鄉147縣道9km處與站址直線距離約1.6km,2002/08/01,　,本站於2015/9/8起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E6%A8%9F%E6%B9%96,%25E6%25A8%259F%25E6%25B9%2596
C1I230,九份二山,837.0,120.845,23.9619,南投縣,國姓鄉南港村九份二山上(921地震紀念公園內),2002/08/01,　,更正座標。本站於2015/7/23起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E4%B9%9D%E4%BB%BD%E4%BA%8C%E5%B1%B1,%25E4%25B9%259D%25E4%25BB%25BD%25E4%25BA%258C%25E5%25B1%25B1
C1I240,外大坪,725.0,120.9179,23.9587,南投縣,埔里鎮種瓜路(投68)路口至站址車程約20分鐘,2002/08/01,　,本站於2015/7/20起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%A4%96%E5%A4%A7%E5%9D%AA,%25E5%25A4%2596%25E5%25A4%25A7%25E5%259D%25AA
C1I250,鯉潭,732.0,120.9911,23.9619,南投縣,埔里鎮埔里高工旁中心路2km處,2002/08/01,　,原名為埔里，於2015/8/17更名為鯉潭。本站於2015/8/17起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E9%AF%89%E6%BD%AD,%25E9%25AF%2589%25E6%25BD%25AD
C1I260,北坑,601.0,121.0069,23.9246,南投縣,埔里鎮麒麟里4鄰武界路31號旁,2002/08/01,　,本站於2015/8/7起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%8C%97%E5%9D%91,%25E5%258C%2597%25E5%259D%2591
C1I280,埔中,439.0,120.6426,23.8208,南投縣,名間鄉埔中村11之3號後面,2002/08/01,　,本站於2015/9/9起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%9F%94%E4%B8%AD,%25E5%259F%2594%25E4%25B8%25AD
C1I290,豐丘,1151.0,120.8874,23.6682,南投縣,信義鄉豐丘村豐丘產業道路末端,2002/08/01,　,本站於2015/9/17起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E8%B1%90%E4%B8%98,%25E8%25B1%2590%25E4%25B8%2598
C1I310,西巒,1033.0,120.884,23.7545,南投縣,信義鄉台21線道之人倫林道9.5k處,2002/08/01,　,更正座標。本站於2015/8/21起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E8%A5%BF%E5%B7%92,%25E8%25A5%25BF%25E5%25B7%2592
C1I320,奧萬大,1275.0,121.1786,23.953000000000003,南投縣,仁愛鄉奧萬大森林遊樂區內(員工宿舍),2002/08/01,　,短距離移位。本站於2015/8/19起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E5%A5%A7%E8%90%AC%E5%A4%A7,%25E5%25A5%25A7%25E8%2590%25AC%25E5%25A4%25A7
C1I330,楓樹林,1266.0,121.0761,23.9868,南投縣,仁愛鄉埔里事業區107林班地(臺14線近埔里市區),2002/08/01,　,本站於2015/8/3起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E6%A5%93%E6%A8%B9%E6%9E%97,%25E6%25A5%2593%25E6%25A8%25B9%25E6%259E%2597
C1I340,新興橋,897.0,120.8687,23.5633,南投縣,信義鄉臺21線新興橋附近,2002/08/01,　,本站於2015/9/15起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E6%96%B0%E8%88%88%E6%A9%8B,%25E6%2596%25B0%25E8%2588%2588%25E6%25A9%258B
C1I400,凌霄,1399.0,121.0045,24.0188,南投縣,仁愛鄉守城段4地號,2016/01/01,　,　,　,　,%E5%87%8C%E9%9C%84,%25E5%2587%258C%25E9%259C%2584
C1I430,翠華,2415.0,121.2243,24.191999999999997,南投縣,仁愛鄉翠華村華岡段70地號內,2016/01/01,　,　,　,　,%E7%BF%A0%E8%8F%AF,%25E7%25BF%25A0%25E8%258F%25AF
C1I440,新高口,2540.0,120.8789,23.4787,南投縣,信義鄉新高口(臺18線約107.5k處路旁，對高岳營林區第31林班446號林地內),1992/05/01,　,原(C1M440)站因縣市代碼不符，於2015/4/13重新編碼為(C1I440)站。本站於2015/10/2起進行儀器汰換，並於2015/12/31完成驗收。,C1M440,　,%E6%96%B0%E9%AB%98%E5%8F%A3,%25E6%2596%25B0%25E9%25AB%2598%25E5%258F%25A3
C1I450,望鄉山,3025.0,120.9443,23.5942,南投縣,信義鄉巒大事業區第131林班內(郡大林道約32K附近，望鄉山三角點旁),2016/01/01,　,　,　,　,%E6%9C%9B%E9%84%89%E5%B1%B1,%25E6%259C%259B%25E9%2584%2589%25E5%25B1%25B1
C1I470,杉林溪,1680.0,120.7864,23.6395,南投縣,竹山鎮大鞍里(杉林溪森林生態渡假園區收費亭附近，向欣谷碑旁),2016/01/01,　,　,　,　,%E6%9D%89%E6%9E%97%E6%BA%AA,%25E6%259D%2589%25E6%259E%2597%25E6%25BA%25AA
C1I500,大尖山,2017.0,120.9949,23.8586,南投縣,仁愛鄉大尖山,2016/01/01,　,　,　,　,%E5%A4%A7%E5%B0%96%E5%B1%B1,%25E5%25A4%25A7%25E5%25B0%2596%25E5%25B1%25B1
C1I510,線浸林道,1208.0,120.833,23.7615,南投縣,鹿谷鄉線浸林道11k附近,2016/01/01,　,　,　,　,%E7%B7%9A%E6%B5%B8%E6%9E%97%E9%81%93,%25E7%25B7%259A%25E6%25B5%25B8%25E6%259E%2597%25E9%2581%2593
C1K540,口湖,15.0,120.1805,23.5853,雲林縣,口湖鄉口湖村中正路一段280號(口湖消防分隊),2016/01/01,　,　,　,　,%E5%8F%A3%E6%B9%96,%25E5%258F%25A3%25E6%25B9%2596
C1M390,龍美,1090.0,120.6544,23.4067,嘉義縣,番路鄉公興村隆美地區(舊地名為瀨頭)私人茶園內,1988/12/01,　,本站於 2013/4/27 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E9%BE%8D%E7%BE%8E,%25E9%25BE%258D%25E7%25BE%258E
C1M400,菜瓜坪,369.0,120.5761,23.2519,嘉義縣,大埔鄉西興村,1988/12/01,　,本站於 2013/4/18 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E8%8F%9C%E7%93%9C%E5%9D%AA,%25E8%258F%259C%25E7%2593%259C%25E5%259D%25AA
C1M480,獨立山,798.0,120.6078,23.537,嘉義縣,竹崎鄉(阿里山鐵路獨立山站旁獨立山之三角點),1993/03/01,　,原名為樟腦寮，於2015/7/15更名為獨立山。本站於2015/7/13起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E7%8D%A8%E7%AB%8B%E5%B1%B1,%25E7%258D%25A8%25E7%25AB%258B%25E5%25B1%25B1
C1M600,頭凍,986.0,120.6033,23.4064,嘉義縣,番路鄉阿里山公路23k處轉入興社產業道路盡頭,2002/08/01,　,本站於2015/7/2起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E9%A0%AD%E5%87%8D,%25E9%25A0%25AD%25E5%2587%258D
C1M610,石磐龍,1083.0,120.6635,23.4966,嘉義縣,竹崎鄉光華村,2002/08/01,　,本站於2015/6/11起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E7%9F%B3%E7%A3%90%E9%BE%8D,%25E7%259F%25B3%25E7%25A3%2590%25E9%25BE%258D
C1M620,瑞里,1252.0,120.6752,23.5451,嘉義縣,梅山鄉瑞里派出所旁小路至站址(公墓旁)車程約10分鐘,2002/08/01,　,本站於2015/7/6起進行儀器汰換，並於2015/12/31完成驗收。,　,　,%E7%91%9E%E9%87%8C,%25E7%2591%259E%25E9%2587%258C
C1M640,十字,1567.0,120.7537,23.4922,嘉義縣,阿里山鄉十字村16號（十字國小樓頂）,2019/01/01,　,　,　,　,%E5%8D%81%E5%AD%97,%25E5%258D%2581%25E5%25AD%2597
C1N001,沙崙,24.0,120.3094,22.9355,臺南市,歸仁區沙崙里184號北沙崙農場,2013/08/01,　,原(C1N000)站因儀器汰換，於2013/8/1更變為(C1N001)站。,C1N000,　,%E6%B2%99%E5%B4%99,%25E6%25B2%2599%25E5%25B4%2599
C1O850,環湖,44.0,120.4186,23.1486,臺南市,大內區頭社里10號(大內國小鳴頭分校內),1988/12/01,　,本站於 2013/4/26 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E7%92%B0%E6%B9%96,%25E7%2592%25B0%25E6%25B9%2596
C1O870,大棟山,1249.0,120.5223,23.3116,臺南市,白河區大棟山三角點,1988/12/01,　,　,　,　,%E5%A4%A7%E6%A3%9F%E5%B1%B1,%25E5%25A4%25A7%25E6%25A3%259F%25E5%25B1%25B1
C1O880,關山,223.0,120.5941,23.1734,臺南市,南化區關山里西阿里山關83號(瑞峰國小附近),1988/12/01,　,本站於 2013/4/16 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E9%97%9C%E5%B1%B1,%25E9%2597%259C%25E5%25B1%25B1
C1O921,楠西,115.0,120.4841,23.1835,臺南市,楠西區中興路107號(楠西國民中學內),2013/04/18,　,原(C1O920)站因儀器汰換，於2013/4/18更變為(C1O921)站。,C1O920,　,%E6%A5%A0%E8%A5%BF,%25E6%25A5%25A0%25E8%25A5%25BF
C1R110,口社,110.0,120.6452,22.7701,屏東縣,三地門鄉口社村5鄰信義巷58-5號,1992/05/01,　,本站於2013/9/3進行儀器汰換，並於2013/12/1完成驗收。,　,　,%E5%8F%A3%E7%A4%BE,%25E5%258F%25A3%25E7%25A4%25BE
C1R120,上德文,820.0,120.7044,22.7633,屏東縣,三地門鄉德文村口之公墓旁,1992/05/01,　,本站於 2013/6/5 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E4%B8%8A%E5%BE%B7%E6%96%87,%25E4%25B8%258A%25E5%25BE%25B7%25E6%2596%2587
C1R250,力里,92.0,120.6292,22.4281,屏東縣,春日鄉七佳村自強一路92號(力里國民小學內),1997/07/01,　,本站因儀器汰換，自2013/8/27起暫停資料提供，並於2013/12/1完成驗收。,　,　,%E5%8A%9B%E9%87%8C,%25E5%258A%259B%25E9%2587%258C
C1R290,石門山,260.0,120.7566,22.1126,屏東縣,牡丹鄉石門古戰場(恆春事業區29林班地),1997/12/20,　,　,　,　,%E7%9F%B3%E9%96%80%E5%B1%B1,%25E7%259F%25B3%25E9%2596%2580%25E5%25B1%25B1
C1R300,旭海,13.0,120.8877,22.1946,屏東縣,牡丹鄉旭海村6號(旭海分駐所對面平地上),1997/07/01,　,　,　,　,%E6%97%AD%E6%B5%B7,%25E6%2597%25AD%25E6%25B5%25B7
C1R320,車城,7.0,120.7162,22.0744,屏東縣,車城鄉福興村中山路66號(車城國民小學操場旁),1997/07/01,　,　,　,　,%E8%BB%8A%E5%9F%8E,%25E8%25BB%258A%25E5%259F%258E
C1R330,枋山,9.0,120.6611,22.2469,屏東縣,枋山鄉中山路三段52號加祿國小成功分班內（廢校中）,1997/07/01,　,　,　,　,%E6%9E%8B%E5%B1%B1,%25E6%259E%258B%25E5%25B1%25B1
C1R340,牡丹,230.0,120.7926,22.13,屏東縣,牡丹鄉恆春事業區第二五林班(199縣道23k-23.5k間之側坡地上),1997/07/01,　,原(C0R340)站於1999/4/12變更為(C1R340)站。,C0R340,　,%E7%89%A1%E4%B8%B9,%25E7%2589%25A1%25E4%25B8%25B9
C1R440,大漢山,1654.0,120.7532,22.4053,屏東縣,春日鄉大漢山頂,2012/01/01,　,　,　,　,%E5%A4%A7%E6%BC%A2%E5%B1%B1,%25E5%25A4%25A7%25E6%25BC%25A2%25E5%25B1%25B1
C1R610,西大武山,1828.0,120.7322,22.6177,屏東縣,泰武鄉北大武山步道2.6k,2013/12/01,　,　,　,　,%E8%A5%BF%E5%A4%A7%E6%AD%A6%E5%B1%B1,%25E8%25A5%25BF%25E5%25A4%25A7%25E6%25AD%25A6%25E5%25B1%25B1
C1R630,龍泉,60.0,120.5909,22.666999999999998,屏東縣,內埔鄉大新路109號（屏東縣新生國民小學）,2018/08/11,　,　,　,　,%E9%BE%8D%E6%B3%89,%25E9%25BE%258D%25E6%25B3%2589
C1S630,都蘭,23.0,121.228,22.8784,臺東縣,東河鄉都蘭村431號(都蘭國民小學操場旁),1997/07/01,　,　,　,　,%E9%83%BD%E8%98%AD,%25E9%2583%25BD%25E8%2598%25AD
C1S660,下馬,794.0,121.07,23.1502,臺東縣,海端鄉廢棄下馬派出所旁,1997/07/01,　,　,　,　,%E4%B8%8B%E9%A6%AC,%25E4%25B8%258B%25E9%25A6%25AC
C1S670,摩天,1580.0,121.027,23.1995,臺東縣,海端鄉(省道臺20線169K福德宮後方),1997/07/01,　,　,　,　,%E6%91%A9%E5%A4%A9,%25E6%2591%25A9%25E5%25A4%25A9
C1S800,華源,80.0,121.0233,22.6579,臺東縣,太麻里鄉華源村,2004/06/01,　,　,　,　,%E8%8F%AF%E6%BA%90,%25E8%258F%25AF%25E6%25BA%2590
C1S820,金峰,177.0,120.9332,22.590999999999998,臺東縣,金峰鄉嘉蘭村嘉蘭國小旁,2004/06/01,　,　,　,　,%E9%87%91%E5%B3%B0,%25E9%2587%2591%25E5%25B3%25B0
C1S850,豐南,489.0,121.2624,23.1221,花蓮縣,富里鄉豐南村花82縣道盡頭叉路1k旁,2012/01/01,　,　,　,　,%E8%B1%90%E5%8D%97,%25E8%25B1%2590%25E5%258D%2597
C1S860,利嘉,516.0,121.0505,22.8094,臺東縣,卑南鄉利嘉林道6k附近梅子園,2012/01/01,　,　,　,　,%E5%88%A9%E5%98%89,%25E5%2588%25A9%25E5%2598%2589
C1S870,南美山,222.0,121.3823,23.1503,臺東縣,成功鎮南美山產業道路盡頭柑橘園,2012/01/01,　,　,　,　,%E5%8D%97%E7%BE%8E%E5%B1%B1,%25E5%258D%2597%25E7%25BE%258E%25E5%25B1%25B1
C1S880,壽卡,474.0,120.8589,22.2389,臺東縣,達仁鄉(大武事業區第48林班內)電信轉播站後方,1997/07/01,　,原(C1R310)站因縣市代碼不符，於2015/4/13重新編碼為(C1S880)站。,C1R310,　,%E5%A3%BD%E5%8D%A1,%25E5%25A3%25BD%25E5%258D%25A1
C1T800,洛韶,1260.0,121.454,24.2046,花蓮縣,秀林鄉富世村中橫公路洛韶11號旁,1996/01/01,　,本站於2017/9/21起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E6%B4%9B%E9%9F%B6,%25E6%25B4%259B%25E9%259F%25B6
C1T810,慈恩,2049.0,121.3884,24.191999999999997,花蓮縣,秀林鄉富世村關原路3號(救國團慈恩山莊),1996/01/01,　,本站於2017/9/26 進行儀器汰換，於2017/12/1完成驗收。,　,　,%E6%85%88%E6%81%A9,%25E6%2585%2588%25E6%2581%25A9
C1T830,布洛灣,675.0,121.5713,24.1718,花蓮縣,秀林鄉布洛灣地區(布洛灣遊客中心圓環之廣場旁邊),1996/01/01,　,本站於2017/9/15起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E5%B8%83%E6%B4%9B%E7%81%A3,%25E5%25B8%2583%25E6%25B4%259B%25E7%2581%25A3
C1T920,中興,68.0,121.4987,23.7695,花蓮縣,壽豐鄉中興大橋橋頭旁,1996/01/01,　,本站於2017/4/13起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E4%B8%AD%E8%88%88,%25E4%25B8%25AD%25E8%2588%2588
C1T940,大觀,539.0,121.3731,23.7142,花蓮縣,萬榮鄉(往臺16線過管制哨約12k處),1996/01/01,　,本站於2017/5/9起進行儀器汰換，於2017/6/3完成驗收。,　,　,%E5%A4%A7%E8%A7%80,%25E5%25A4%25A7%25E8%25A7%2580
C1T950,太安,1050.0,121.3701,23.6667,花蓮縣,萬榮鄉太田事業區128林班地(馬太鞍苗圃),1996/01/01,　,本站於2017/4/17起進行儀器汰換，於2017/6/3完成驗收。,　,　,%E5%A4%AA%E5%AE%89,%25E5%25A4%25AA%25E5%25AE%2589
